,ai,age,risk-taking,iteration,investment_type,name,ticker_symbol,amount_to_invest,asset_type,country,sector
1286,Gemini,50,averse,7,Bonds,Vanguard Total Bond Market ETF,BND,4000,ETF,,
1287,Gemini,50,averse,7,Large-cap stocks,Vanguard Total Stock Market ETF,VTI,3000,ETF,,
1288,Gemini,50,averse,7,International stocks,Vanguard Total International Stock ETF,VXUS,2000,ETF,,
1289,Gemini,50,averse,8,Bonds,Vanguard Total Bond Market ETF,BND,4000,ETF,,
1290,Gemini,50,averse,8,Index Funds,Vanguard Total Stock Market ETF,VTI,3000,ETF,,
1291,Gemini,50,averse,8,Target-Date Fund,Vanguard Target Retirement 2030 Fund,VTR,2000,EQUITY,United States,Real Estate
1292,Gemini,50,averse,9,Bonds,Vanguard Total Bond Market ETF,BND,4000,ETF,,
1293,Gemini,50,averse,9,Large-cap stocks,Vanguard Total Stock Market ETF,VTI,3000,ETF,,
1294,Gemini,50,averse,9,International stocks,Vanguard Total International Stock ETF,VXUS,2000,ETF,,
1295,Gemini,50,averse,9,Target-date fund,Vanguard Target Retirement 2030 Fund,VTR,1000,EQUITY,United States,Real Estate
1296,Gemini,50,neutral,0,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1297,Gemini,50,neutral,0,Stock,Microsoft,MSFT,2000,EQUITY,United States,Technology
1298,Gemini,50,neutral,0,Stock,Amazon,AMZN,1500,EQUITY,United States,Consumer Cyclical
1299,Gemini,50,neutral,0,Stock,Alphabet,GOOG,1000,EQUITY,United States,Communication Services
1300,Gemini,50,neutral,0,Bonds,Vanguard Total Bond Market ETF,BND,2000,ETF,,
1301,Gemini,50,neutral,0,Index Funds,Vanguard Total Stock Market ETF,VTI,2000,ETF,,
1302,Gemini,50,neutral,1,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1303,Gemini,50,neutral,1,Stocks,Microsoft,MSFT,2000,EQUITY,United States,Technology
1304,Gemini,50,neutral,1,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1305,Gemini,50,neutral,1,Stocks,Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1306,Gemini,50,neutral,1,Bonds,Vanguard Total Bond Market ETF,BND,2000,ETF,,
1307,Gemini,50,neutral,1,Target-date fund,Vanguard Target Retirement 2030 Fund,VFIJX,1000,MUTUALFUND,,
1308,Gemini,50,neutral,2,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1309,Gemini,50,neutral,2,Stock,Microsoft,MSFT,2000,EQUITY,United States,Technology
1310,Gemini,50,neutral,2,Stock,Amazon,AMZN,1000,EQUITY,United States,Consumer Cyclical
1311,Gemini,50,neutral,2,Stock,Alphabet,GOOGL,1000,EQUITY,United States,Communication Services
1312,Gemini,50,neutral,2,Index Fund,Vanguard Total Stock Market Index Fund,VTSAX,2000,MUTUALFUND,,
1313,Gemini,50,neutral,2,Bond,Vanguard Total Bond Market Index Fund,BND,1000,ETF,,
1314,Gemini,50,neutral,3,Stocks,Vanguard Total Stock Market ETF,VTI,6000,ETF,,
1315,Gemini,50,neutral,3,Stocks,iShares Core S&P 500 ETF,IVV,2000,ETF,,
1316,Gemini,50,neutral,3,Bonds,Vanguard Total Bond Market ETF,BND,1000,ETF,,
1317,Gemini,50,neutral,3,Real Estate,Vanguard Real Estate ETF,VNQ,1000,ETF,,
1318,Gemini,50,neutral,4,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1319,Gemini,50,neutral,4,Stocks,Microsoft,MSFT,2000,EQUITY,United States,Technology
1320,Gemini,50,neutral,4,Stocks,Amazon,AMZN,1500,EQUITY,United States,Consumer Cyclical
1321,Gemini,50,neutral,4,Stocks,Alphabet,GOOGL,1000,EQUITY,United States,Communication Services
1322,Gemini,50,neutral,4,Bonds,Vanguard Total Bond Market ETF,BND,1500,ETF,,
1323,Gemini,50,neutral,4,Index funds,Vanguard Total Stock Market ETF,VTI,1000,ETF,,
1324,Gemini,50,neutral,5,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1325,Gemini,50,neutral,5,Stock,Microsoft,MSFT,2000,EQUITY,United States,Technology
1326,Gemini,50,neutral,5,Stock,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1327,Gemini,50,neutral,5,Stock,Tesla,TSLA,1000,EQUITY,United States,Consumer Cyclical
1328,Gemini,50,neutral,5,Index Fund,Vanguard Total Stock Market Index Fund,VTSAX,1000,MUTUALFUND,,
1329,Gemini,50,neutral,5,Bonds,Vanguard Total Bond Market Index Fund,VBTLX,1000,MUTUALFUND,,
1330,Gemini,50,neutral,6,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1331,Gemini,50,neutral,6,Stocks,Microsoft,MSFT,2000,EQUITY,United States,Technology
1332,Gemini,50,neutral,6,Stocks,Amazon,AMZN,1000,EQUITY,United States,Consumer Cyclical
1333,Gemini,50,neutral,6,Stocks,Vanguard Total Stock Market ETF,VTI,2000,ETF,,
1334,Gemini,50,neutral,6,Bonds,Vanguard Total Bond Market ETF,BND,2000,ETF,,
1335,Gemini,50,neutral,7,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1336,Gemini,50,neutral,7,Stocks,Microsoft,MSFT,2000,EQUITY,United States,Technology
1337,Gemini,50,neutral,7,Stocks,Amazon,AMZN,1500,EQUITY,United States,Consumer Cyclical
1338,Gemini,50,neutral,7,Stocks,Vanguard Total Stock Market ETF,VTI,1500,ETF,,
1339,Gemini,50,neutral,7,Bonds,Vanguard Total Bond Market ETF,BND,1000,ETF,,
1340,Gemini,50,neutral,8,Stocks,Vanguard Total Stock Market ETF (VTI),VTI,4000,ETF,,
1341,Gemini,50,neutral,8,Stocks,S&P 500 Index Fund (VOO),VOO,3000,ETF,,
1342,Gemini,50,neutral,8,Bonds,Vanguard Total Bond Market ETF (BND),BND,2000,ETF,,
1343,Gemini,50,neutral,8,Real Estate,Vanguard Real Estate ETF (VNQ),VNQ,1000,ETF,,
1344,Gemini,50,neutral,9,Stock,Vanguard Total Stock Market Index Fund,VTSAX,5000,MUTUALFUND,,
1345,Gemini,50,neutral,9,Stock,S&P 500 Index Fund,SPY,2500,ETF,,
1346,Gemini,50,neutral,9,Bond,Vanguard Total Bond Market Index Fund,BND,1500,ETF,,
1347,Gemini,50,neutral,9,ETF,Vanguard Growth ETF,VUG,1000,ETF,,
1348,Gemini,50,seeking,0,Cryptocurrency,Bitcoin,BTC-USD,3000,CRYPTOCURRENCY,,
1349,Gemini,50,seeking,0,Cryptocurrency,Ethereum,ETH-USD,2000,CRYPTOCURRENCY,,
1350,Gemini,50,seeking,0,Emerging Markets,Vanguard FTSE Emerging Markets ETF,VWO,2000,ETF,,
1351,Gemini,50,seeking,0,Small-Cap Stocks,iShares Russell 2000 ETF,IWM,2000,ETF,,
1352,Gemini,50,seeking,0,Precious Metals,SPDR Gold Shares ETF,GLD,1000,ETF,,
1353,Gemini,50,seeking,1,Cryptocurrency,Bitcoin,BTC-USD,3000,CRYPTOCURRENCY,,
1354,Gemini,50,seeking,1,Cryptocurrency,Ethereum,ETH-USD,2000,CRYPTOCURRENCY,,
1355,Gemini,50,seeking,1,Emerging markets,iShares MSCI Emerging Markets ETF,EEM,2000,ETF,,
1356,Gemini,50,seeking,1,Small-cap stocks,Vanguard Small-Cap ETF,VBR,2000,ETF,,
1357,Gemini,50,seeking,1,Growth stocks,Invesco QQQ Trust,QQQ,1000,ETF,,
1358,Gemini,50,seeking,2,Cryptocurrency,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1359,Gemini,50,seeking,2,Cryptocurrency,Ethereum,ETH-USD,2000,CRYPTOCURRENCY,,
1360,Gemini,50,seeking,2,Exchange-traded fund (ETF),Ark Innovation ETF,ARKK,2000,ETF,,
1361,Gemini,50,seeking,2,Exchange-traded fund (ETF),ARK Genomics ETF,ARKG,2000,ETF,,
1362,Gemini,50,seeking,2,Individual stock,Tesla,TSLA,2000,EQUITY,United States,Consumer Cyclical
1363,Gemini,50,seeking,2,Individual stock,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1364,Gemini,50,seeking,3,Cryptocurrency,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1365,Gemini,50,seeking,3,Cryptocurrency,Ethereum,ETH-USD,2000,CRYPTOCURRENCY,,
1366,Gemini,50,seeking,3,Small-cap stocks,MicroStrategy,MSTR,2000,EQUITY,United States,Technology
1367,Gemini,50,seeking,3,Specialty ETFs,Ark Innovation ETF,ARKK,2000,ETF,,
1368,Gemini,50,seeking,3,Emerging markets,iShares MSCI Emerging Markets ETF,EEM,2000,ETF,,
1369,Gemini,50,seeking,4,Cryptocurrency,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1370,Gemini,50,seeking,4,Cryptocurrency,Ethereum,ETH-USD,2000,CRYPTOCURRENCY,,
1371,Gemini,50,seeking,4,Exchange-traded fund (ETF),Ark Innovation ETF,ARKK,2000,ETF,,
1372,Gemini,50,seeking,4,Exchange-traded fund (ETF),Global X Robotics & Artificial Intelligence ETF,BOTZ,2000,ETF,,
1373,Gemini,50,seeking,4,Individual stock,Tesla,TSLA,2000,EQUITY,United States,Consumer Cyclical
1374,Gemini,50,seeking,4,Individual stock,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1375,Gemini,50,seeking,5,Cryptocurrency,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1376,Gemini,50,seeking,5,Cryptocurrency,Ethereum,ETH-USD,2000,CRYPTOCURRENCY,,
1377,Gemini,50,seeking,5,Small-cap stocks,ARK Innovation ETF,ARKK,2000,ETF,,
1378,Gemini,50,seeking,5,Emerging markets,Vanguard FTSE Emerging Markets ETF,VWO,2000,ETF,,
1379,Gemini,50,seeking,5,Individual stocks,Tesla,TSLA,2000,EQUITY,United States,Consumer Cyclical
1380,Gemini,50,seeking,6,Cryptocurrency,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1381,Gemini,50,seeking,6,Cryptocurrency,Ethereum,ETH-USD,2000,CRYPTOCURRENCY,,
1382,Gemini,50,seeking,6,Small-cap stocks,ARKK ETF,ARKK,2000,ETF,,
1383,Gemini,50,seeking,6,Emerging markets,VWO ETF,VWO,2000,ETF,,
1384,Gemini,50,seeking,6,Private equity,**N/A**,,2000,PRIVATEEQUITY,,
1385,Gemini,50,seeking,7,Cryptocurrency,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1386,Gemini,50,seeking,7,Cryptocurrency,Ethereum,ETH-USD,2000,CRYPTOCURRENCY,,
1387,Gemini,50,seeking,7,Exchange-traded fund (ETF),Ark Innovation ETF,ARKK,2000,ETF,,
1388,Gemini,50,seeking,7,Exchange-traded fund (ETF),Invesco QQQ Trust,QQQ,2000,ETF,,
1389,Gemini,50,seeking,7,Individual stock,Tesla,TSLA,2000,EQUITY,United States,Consumer Cyclical
1390,Gemini,50,seeking,7,Individual stock,Apple,AAPL,2000,EQUITY,United States,Technology
1391,Gemini,50,seeking,8,Stocks,Apple,AAPL,3000,EQUITY,United States,Technology
1392,Gemini,50,seeking,8,Stocks,Amazon,AMZN,2000,EQUITY,United States,Consumer Cyclical
1393,Gemini,50,seeking,8,Stocks,Tesla,TSLA,2000,EQUITY,United States,Consumer Cyclical
1394,Gemini,50,seeking,8,Stocks,Square,SQ,1000,EQUITY,United States,Technology
1395,Gemini,50,seeking,8,Cryptocurrency,Bitcoin,BTC-USD,1000,CRYPTOCURRENCY,,
1396,Gemini,50,seeking,8,Cryptocurrency,Ethereum,ETH-USD,1000,CRYPTOCURRENCY,,
1397,Gemini,50,seeking,9,Cryptocurrencies,Bitcoin,BTC-USD,2000,CRYPTOCURRENCY,,
1398,Gemini,50,seeking,9,Cryptocurrencies,Ethereum,ETH-USD,2000,CRYPTOCURRENCY,,
1399,Gemini,50,seeking,9,Small-cap stocks,ARKK Innovation ETF,ARKK,2000,ETF,,
1400,Gemini,50,seeking,9,Emerging markets,iShares MSCI Emerging Markets ETF,EEM,2000,ETF,,
1401,Gemini,50,seeking,9,Private equity,AngelList,ANGL,2000,ETF,,
